Datetime,Open,High,Low,Close
2025-12-04 14:15:00+00:00,25840.0,25836.75,25501.0,25790.0
2025-12-04 14:30:00+00:00,25540.5,25845.25,25532.5,25590.5
2025-12-04 14:45:00+00:00,25599.5,25848.5,25592.0,25848.5
2025-12-04 15:00:00+00:00,25592.75,25837.25,25565.0,25837.25
2025-12-04 15:15:00+00:00,25588.0,25825.5,25568.5,25575.5
2025-12-04 15:30:00+00:00,25575.25,25824.75,25563.5,25815.0
2025-12-04 15:45:00+00:00,25572.75,25850.75,25570.25,25608.5
2025-12-04 16:00:00+00:00,25882.5,25882.5,25617.5,25630.5
2025-12-04 16:15:00+00:00,25634.5,25886.25,25632.5,25636.5
2025-12-04 16:30:00+00:00,25633.5,25632.5,25628.75,25629.0
2025-12-04 16:45:00+00:00,25629.75,25878.0,25625.5,25629.0
2025-12-04 18:00:00+00:00,25647.5,25892.5,25629.75,25637.25
2025-12-04 18:15:00+00:00,25635.25,25631.25,25630.5,25631.25
2025-12-04 18:30:00+00:00,25634.5,25631.25,25619.0,25622.5
2025-12-04 18:45:00+00:00,25618.5,25861.5,25613.75,25618.75
2025-12-04 19:00:00+00:00,25629.0,25620.0,25617.5,25617.5
2025-12-04 19:15:00+00:00,25619.5,25636.5,25618.0,25638.75
2025-12-04 19:30:00+00:00,25639.25,25891.0,25638.75,25646.5
2025-12-04 19:45:00+00:00,25650.0,25898.75,25646.75,25651.5
2025-12-04 20:00:00+00:00,25664.75,25664.75,25654.0,25662.75
2025-12-04 20:15:00+00:00,25666.25,25919.0,25662.0,25669.75
2025-12-04 20:30:00+00:00,25669.0,25918.75,25667.0,25678.75
2025-12-04 20:45:00+00:00,25677.5,25928.0,25675.5,25679.25
2025-12-04 21:00:00+00:00,25933.0,25940.75,25682.75,25940.75
2025-12-04 21:15:00+00:00,25696.75,25946.5,25692.0,25702.75
2025-12-04 21:30:00+00:00,25711.25,25949.25,25694.75,25948.0
2025-12-04 21:45:00+00:00,25697.5,25695.5,25685.5,25682.75
2025-12-04 22:00:00+00:00,25695.5,25689.25,25688.5,25684.5
2025-12-04 22:15:00+00:00,25688.0,25948.0,25687.0,25690.5
2025-12-04 22:30:00+00:00,25694.0,25939.5,25685.0,25692.75
2025-12-04 22:45:00+00:00,25693.75,25954.25,25690.75,25703.25
2025-12-04 23:00:00+00:00,25705.25,25964.75,25700.25,25716.25
2025-12-04 23:15:00+00:00,25714.25,25710.0,25704.25,25701.5
2025-12-04 23:30:00+00:00,25707.25,25958.75,25706.5,25703.25
2025-12-04 23:45:00+00:00,25704.25,25965.0,25703.0,25714.5
2025-12-05 00:00:00+00:00,25716.0,25717.25,25712.0,25717.75
2025-12-05 00:15:00+00:00,25717.5,25967.0,25712.75,25714.75
2025-12-05 00:30:00+00:00,25713.5,25716.75,25710.0,25716.75
2025-12-05 00:45:00+00:00,25721.5,25968.0,25716.75,25722.75
2025-12-05 01:00:00+00:00,25724.0,25977.5,25723.75,25725.25
2025-12-05 01:15:00+00:00,25726.25,25724.0,25719.75,25720.25
2025-12-05 01:30:00+00:00,25724.0,25962.75,25711.0,25723.0
2025-12-05 01:45:00+00:00,25718.5,25968.0,25709.5,25715.0
2025-12-05 02:00:00+00:00,25712.5,25963.0,25712.0,25715.25
2025-12-05 02:15:00+00:00,25714.5,25725.25,25713.5,25726.5
2025-12-05 02:30:00+00:00,25725.5,25977.0,25720.0,25719.75
2025-12-05 02:45:00+00:00,25721.25,25972.5,25718.25,25724.25
2025-12-05 03:00:00+00:00,25727.75,25736.5,25725.5,25734.5
2025-12-05 03:15:00+00:00,25737.75,26000.0,25734.0,25994.5
2025-12-05 03:30:00+00:00,25738.75,25741.0,25737.5,25741.25
2025-12-05 03:45:00+00:00,25999.0,25999.0,25730.75,25728.5
2025-12-05 04:00:00+00:00,25726.75,25985.75,25718.5,25719.0
2025-12-05 04:15:00+00:00,25720.0,25722.75,25716.5,25722.75
2025-12-05 04:30:00+00:00,25728.75,25724.0,25710.0,25706.5
2025-12-05 04:45:00+00:00,25715.75,25717.0,25711.5,25717.5
2025-12-05 05:00:00+00:00,25720.25,25724.25,25717.0,25728.25
2025-12-05 05:15:00+00:00,25723.75,25980.0,25722.75,25720.75
2025-12-05 05:30:00+00:00,25727.0,25725.0,25724.25,25728.75
2025-12-05 05:45:00+00:00,25730.0,25981.75,25717.0,25713.75
2025-12-05 06:00:00+00:00,25716.25,25970.75,25715.5,25718.0
2025-12-05 06:15:00+00:00,25721.75,25723.25,25715.75,25726.25
2025-12-05 06:30:00+00:00,25725.5,25973.0,25717.75,25716.0
2025-12-05 06:45:00+00:00,25719.5,25718.75,25718.75,25719.0
2025-12-05 07:00:00+00:00,25971.0,25976.25,25715.75,25716.25
2025-12-05 07:15:00+00:00,25965.5,25963.5,25697.25,25706.0
2025-12-05 07:30:00+00:00,25714.25,25967.75,25710.5,25708.0
2025-12-05 07:45:00+00:00,25707.75,25957.0,25697.75,25957.0
2025-12-05 08:00:00+00:00,25704.25,25956.0,25703.0,25703.25
2025-12-05 08:15:00+00:00,25705.0,25939.5,25681.5,25681.5
2025-12-05 08:30:00+00:00,25689.0,25920.0,25630.0,25867.0
2025-12-05 08:45:00+00:00,25615.75,25854.5,25586.25,25618.25
2025-12-05 09:00:00+00:00,25624.75,25897.5,25613.75,25897.5
2025-12-05 09:15:00+00:00,25655.75,25910.0,25645.25,25910.0
2025-12-05 09:30:00+00:00,25742.75,26018.5,25680.0,25710.0
2025-12-05 09:45:00+00:00,25729.75,26038.75,25709.25,26041.5
2025-12-05 10:00:00+00:00,25814.0,26108.0,25791.25,26110.0
2025-12-05 10:15:00+00:00,25859.75,26115.0,25858.25,26090.5
2025-12-05 10:30:00+00:00,25848.0,26105.75,25836.75,26074.25
2025-12-05 10:45:00+00:00,25819.5,26051.0,25775.5,25986.5
2025-12-05 11:00:00+00:00,25767.0,25994.25,25725.25,25960.0
2025-12-05 11:15:00+00:00,25709.25,25977.5,25704.5,25954.0
2025-12-05 11:30:00+00:00,25698.0,25938.5,25676.25,25938.5
2025-12-05 11:45:00+00:00,25709.0,25971.75,25688.25,25748.0
2025-12-05 12:00:00+00:00,25737.0,25979.0,25704.0,25948.75
2025-12-05 12:15:00+00:00,25704.75,25951.75,25695.5,25704.75
2025-12-05 12:30:00+00:00,25700.25,25944.5,25677.25,25940.0
2025-12-05 12:45:00+00:00,25697.5,25976.75,25694.25,25729.5
2025-12-05 13:00:00+00:00,25735.0,25984.75,25723.75,25734.0
2025-12-05 13:15:00+00:00,25727.5,25989.75,25711.25,25991.0
2025-12-05 13:30:00+00:00,25753.75,25997.75,25736.25,25732.25
2025-12-05 13:45:00+00:00,25737.25,25986.0,25727.0,25982.0
2025-12-05 14:00:00+00:00,25730.25,25983.25,25718.75,25983.25
2025-12-05 14:15:00+00:00,25741.25,25976.5,25709.5,25730.0
2025-12-05 14:30:00+00:00,25729.25,25976.0,25715.5,25965.5
2025-12-05 14:45:00+00:00,25712.75,25989.5,25705.0,25989.5
2025-12-05 15:00:00+00:00,25740.25,25977.75,25722.5,25970.0
2025-12-05 15:15:00+00:00,25728.0,25973.75,25721.25,25716.25
2025-12-05 15:30:00+00:00,25973.75,25973.75,25712.0,25968.75
2025-12-05 15:45:00+00:00,25722.75,25949.5,25688.25,25718.0
2025-12-05 16:00:00+00:00,25738.0,25989.75,25725.75,25732.5
2025-12-05 16:15:00+00:00,25737.25,25735.25,25733.75,25734.25
2025-12-05 16:30:00+00:00,25734.0,25986.0,25732.25,25737.0
2025-12-05 16:45:00+00:00,25737.0,25986.5,25734.75,25736.5
2025-12-07 18:00:00+00:00,25770.0,25991.0,25724.25,25737.75
2025-12-07 18:15:00+00:00,25731.25,25989.75,25728.25,25740.5
2025-12-07 18:30:00+00:00,25750.75,26010.5,25743.75,25747.5
2025-12-07 18:45:00+00:00,25747.75,26002.0,25745.75,25746.75
2025-12-07 19:00:00+00:00,25747.0,25970.25,25702.75,25707.0
2025-12-07 19:15:00+00:00,25720.0,25728.0,25712.75,25731.0
2025-12-07 19:30:00+00:00,25733.0,25736.5,25728.25,25736.5
2025-12-07 19:45:00+00:00,25737.5,25999.0,25736.25,25746.75
2025-12-07 20:00:00+00:00,25749.25,26010.0,25746.25,25754.25
2025-12-07 20:15:00+00:00,25750.75,26004.0,25746.5,25752.25
2025-12-07 20:30:00+00:00,25754.25,26018.0,25751.5,26016.75
2025-12-07 20:45:00+00:00,25767.75,26018.5,25764.0,25766.25
2025-12-07 21:00:00+00:00,25770.0,26018.75,25762.75,25771.0
2025-12-07 21:15:00+00:00,25772.0,25778.75,25769.75,25780.0
2025-12-07 21:30:00+00:00,26028.0,26031.5,25774.25,25772.5
2025-12-07 21:45:00+00:00,25776.25,25775.5,25772.0,25777.75
2025-12-07 22:00:00+00:00,25787.0,25782.75,25781.75,25784.75
2025-12-07 22:15:00+00:00,25786.0,25787.0,25783.75,25787.5
2025-12-07 22:30:00+00:00,25786.25,25791.5,25783.75,25786.5
2025-12-07 22:45:00+00:00,25786.5,25787.0,25784.25,25789.5
2025-12-07 23:00:00+00:00,25790.5,25792.5,25789.75,25793.0
2025-12-07 23:15:00+00:00,25797.0,25796.5,25796.0,25797.25
2025-12-07 23:30:00+00:00,25798.5,26052.0,25794.75,25797.0
2025-12-07 23:45:00+00:00,25800.0,25800.5,25796.25,25801.75
2025-12-08 00:00:00+00:00,25799.0,25796.5,25795.0,25796.5
2025-12-08 00:15:00+00:00,25798.75,26055.0,25798.75,25802.5
2025-12-08 00:30:00+00:00,26054.75,26054.75,25800.25,25799.5
2025-12-08 00:45:00+00:00,25802.25,26054.0,25792.25,25795.25
2025-12-08 01:00:00+00:00,25796.25,26045.5,25789.25,25801.5
2025-12-08 01:15:00+00:00,25810.0,26060.75,25805.75,25807.5
2025-12-08 01:30:00+00:00,25807.25,26050.5,25801.0,26050.5
2025-12-08 01:45:00+00:00,25804.5,25800.5,25793.25,25792.0
2025-12-08 02:00:00+00:00,25790.0,25792.25,25783.5,25794.5
2025-12-08 02:15:00+00:00,26049.75,26060.5,25805.5,25813.5
2025-12-08 02:30:00+00:00,25811.75,26072.25,25811.25,26072.25
2025-12-08 02:45:00+00:00,25816.5,25811.0,25803.0,25807.5
2025-12-08 03:00:00+00:00,25806.25,26049.0,25793.25,25795.25
2025-12-08 03:15:00+00:00,25795.5,26036.5,25787.0,26036.5
2025-12-08 03:30:00+00:00,25788.5,25788.0,25782.5,25781.25
2025-12-08 03:45:00+00:00,25782.25,25778.5,25771.5,25776.0
2025-12-08 04:00:00+00:00,26028.0,26040.5,25777.5,26040.5
2025-12-08 04:15:00+00:00,25788.75,25789.25,25784.0,25793.75
2025-12-08 04:30:00+00:00,25796.0,26046.25,25788.5,26043.25
2025-12-08 04:45:00+00:00,25781.25,26026.75,25776.25,26026.75
2025-12-08 05:00:00+00:00,25778.75,26029.25,25765.25,26029.25
2025-12-08 05:15:00+00:00,25777.25,25778.75,25769.0,25779.5
2025-12-08 05:30:00+00:00,25790.25,26051.0,25789.0,25790.0
2025-12-08 05:45:00+00:00,25793.25,26048.0,25792.25,25793.0
2025-12-08 06:00:00+00:00,25793.5,25788.75,25781.0,25788.25
2025-12-08 06:15:00+00:00,25797.75,26038.25,25777.0,25776.0
2025-12-08 06:30:00+00:00,25777.5,26032.75,25774.25,25780.75
2025-12-08 06:45:00+00:00,25783.0,26028.5,25776.0,26028.5
2025-12-08 07:00:00+00:00,25777.0,26036.5,25775.0,25781.0
2025-12-08 07:15:00+00:00,25785.0,26040.0,25781.75,25787.0
2025-12-08 07:30:00+00:00,25786.0,26043.75,25785.25,25801.0
2025-12-08 07:45:00+00:00,25802.75,26058.25,25801.25,25800.5
2025-12-08 08:00:00+00:00,25806.5,26066.25,25801.75,26066.25
2025-12-08 08:15:00+00:00,25814.25,26069.5,25806.0,25802.5
2025-12-08 08:30:00+00:00,26050.0,26050.0,25791.0,25798.5
2025-12-08 08:45:00+00:00,25808.5,26058.5,25805.25,26058.5
2025-12-08 09:00:00+00:00,25813.5,26075.25,25810.25,25817.75
2025-12-08 09:15:00+00:00,26073.75,26060.0,25793.5,26035.75
2025-12-08 09:30:00+00:00,25832.5,26080.75,25791.0,26054.0
2025-12-08 09:45:00+00:00,25807.25,26044.0,25752.0,25991.0
2025-12-08 10:00:00+00:00,25753.25,26020.0,25743.0,25746.75
2025-12-08 10:15:00+00:00,25743.25,25992.25,25669.75,25950.0
2025-12-08 10:30:00+00:00,25700.25,25970.0,25697.0,25939.5
2025-12-08 10:45:00+00:00,25702.75,25946.75,25658.5,25913.75
2025-12-08 11:00:00+00:00,25663.0,25898.5,25630.5,25886.25
2025-12-08 11:15:00+00:00,25642.5,25910.0,25637.25,25916.0
2025-12-08 11:30:00+00:00,25670.25,25900.5,25637.75,25649.5
2025-12-08 11:45:00+00:00,25655.75,25901.0,25639.0,25643.5
2025-12-08 12:00:00+00:00,25640.25,25891.75,25607.5,25879.75
2025-12-08 12:15:00+00:00,25884.0,25885.5,25616.75,25861.5
2025-12-08 12:30:00+00:00,25627.0,25886.0,25617.5,25886.0
2025-12-08 12:45:00+00:00,25623.25,25929.0,25622.5,25929.0
2025-12-08 13:00:00+00:00,25696.25,25935.5,25671.5,25688.0
2025-12-08 13:15:00+00:00,25933.75,25932.75,25675.0,25909.75
2025-12-08 13:30:00+00:00,25629.25,25879.25,25621.75,25618.5
2025-12-08 13:45:00+00:00,25634.5,25620.0,25592.5,25590.25
2025-12-08 14:00:00+00:00,25593.25,25837.5,25574.75,25575.75
2025-12-08 14:15:00+00:00,25589.75,25855.5,25580.5,25601.5
2025-12-08 14:30:00+00:00,25603.0,25607.0,25596.5,25606.0
2025-12-08 14:45:00+00:00,25606.5,25867.75,25597.0,25845.0
2025-12-08 15:00:00+00:00,25602.0,25851.5,25585.75,25851.5
2025-12-08 15:15:00+00:00,25610.0,25865.0,25596.75,25865.0
2025-12-08 15:30:00+00:00,25617.25,25858.5,25596.75,25609.0
2025-12-08 15:45:00+00:00,25614.5,25886.75,25612.5,25917.0
2025-12-08 16:00:00+00:00,25674.75,25917.25,25662.25,25661.25
2025-12-08 16:15:00+00:00,25662.75,25917.0,25658.5,25665.5
2025-12-08 16:30:00+00:00,25697.5,25952.25,25682.25,25952.25
2025-12-08 16:45:00+00:00,25703.25,25957.75,25693.5,25957.75
2025-12-08 18:00:00+00:00,25716.0,25975.0,25703.5,25703.75
2025-12-08 18:15:00+00:00,25705.5,25954.0,25698.25,25954.0
2025-12-08 18:30:00+00:00,25699.0,25957.75,25695.0,25701.75
2025-12-08 18:45:00+00:00,25705.0,25724.25,25704.0,25724.5
2025-12-08 19:00:00+00:00,25727.25,25968.25,25720.5,25721.0
2025-12-08 19:15:00+00:00,25720.5,25971.0,25715.0,25719.0
2025-12-08 19:30:00+00:00,25719.0,25719.0,25714.0,25717.25
2025-12-08 19:45:00+00:00,25717.5,25721.0,25714.0,25721.5
2025-12-08 20:00:00+00:00,25721.25,25962.5,25707.5,25720.5
2025-12-08 20:15:00+00:00,25725.0,25724.0,25718.5,25710.25
2025-12-08 20:30:00+00:00,25959.5,25959.5,25688.75,25698.75
2025-12-08 20:45:00+00:00,25695.5,25697.75,25692.25,25693.5
2025-12-08 21:00:00+00:00,25947.75,25947.0,25686.25,25677.5
2025-12-08 21:15:00+00:00,25703.0,25703.25,25692.75,25695.25
2025-12-08 21:30:00+00:00,25699.0,25697.0,25685.75,25692.0
2025-12-08 21:45:00+00:00,25692.25,25945.0,25690.5,25694.75
2025-12-08 22:00:00+00:00,25694.0,25696.25,25689.0,25693.0
2025-12-08 22:15:00+00:00,25695.75,25949.5,25690.0,25691.5
2025-12-08 22:30:00+00:00,25700.25,25697.5,25693.75,25697.0
2025-12-08 22:45:00+00:00,25696.5,25697.75,25686.0,25700.25
2025-12-08 23:00:00+00:00,25699.75,25695.5,25693.0,25695.25
2025-12-08 23:15:00+00:00,25692.25,25693.75,25690.75,25691.5
2025-12-08 23:30:00+00:00,25692.5,25691.75,25684.25,25692.5
2025-12-08 23:45:00+00:00,25692.5,25690.5,25688.5,25687.5
2025-12-09 00:00:00+00:00,25688.25,25686.5,25675.25,25676.75
2025-12-09 00:15:00+00:00,25675.25,25674.75,25668.25,25668.0
2025-12-09 00:30:00+00:00,25668.75,25674.75,25667.5,25674.75
2025-12-09 00:45:00+00:00,25932.5,25932.5,25664.25,25663.5
2025-12-09 01:00:00+00:00,25658.0,25911.5,25654.75,25656.5
2025-12-09 01:15:00+00:00,25660.25,25655.75,25650.25,25656.0
2025-12-09 01:30:00+00:00,25660.75,25674.75,25655.5,25680.5
2025-12-09 01:45:00+00:00,25682.0,25926.0,25673.75,25683.25
2025-12-09 02:00:00+00:00,25689.5,25692.0,25688.25,25688.5
2025-12-09 02:15:00+00:00,25687.75,25686.25,25681.25,25683.25
2025-12-09 02:30:00+00:00,25688.25,25934.0,25681.5,25687.75
2025-12-09 02:45:00+00:00,25690.25,25689.25,25687.5,25692.25
2025-12-09 03:00:00+00:00,25950.0,25950.0,25696.5,25699.25
2025-12-09 03:15:00+00:00,25956.0,25956.0,25694.5,25696.75
2025-12-09 03:30:00+00:00,25699.75,25945.0,25686.75,25692.0
2025-12-09 03:45:00+00:00,25698.0,25955.5,25695.5,25696.0
2025-12-09 04:00:00+00:00,25689.25,25928.0,25673.5,25680.5
2025-12-09 04:15:00+00:00,25679.5,25675.25,25660.75,25665.5
2025-12-09 04:30:00+00:00,25671.75,25924.25,25653.75,25658.0
2025-12-09 04:45:00+00:00,25663.0,25663.25,25657.0,25654.5
2025-12-09 05:00:00+00:00,25658.5,25922.75,25658.25,25922.75
2025-12-09 05:15:00+00:00,25676.75,25689.25,25674.25,25689.25
2025-12-09 05:30:00+00:00,25688.25,25909.0,25633.5,25910.0
2025-12-09 05:45:00+00:00,25657.75,25892.5,25640.0,25664.0
2025-12-09 06:00:00+00:00,25912.0,25911.75,25646.25,25639.0
2025-12-09 06:15:00+00:00,25643.75,25659.0,25642.75,25662.5
2025-12-09 06:30:00+00:00,25666.5,25930.25,25662.25,25930.25
2025-12-09 06:45:00+00:00,25680.0,25927.75,25670.0,25671.25
2025-12-09 07:00:00+00:00,25925.75,25925.75,25668.5,25667.75
2025-12-09 07:15:00+00:00,25666.25,25914.25,25663.0,25664.25
2025-12-09 07:30:00+00:00,25665.0,25911.0,25655.0,25651.75
2025-12-09 07:45:00+00:00,25653.25,25667.25,25650.0,25665.0
2025-12-09 08:00:00+00:00,25658.5,25657.0,25654.75,25658.0
2025-12-09 08:15:00+00:00,25652.5,25906.0,25641.75,25905.0
2025-12-09 08:30:00+00:00,25651.5,25872.0,25627.75,25627.25
2025-12-09 08:45:00+00:00,25630.75,25880.0,25610.25,25868.5
2025-12-09 09:00:00+00:00,25624.5,25618.0,25606.25,25616.75
2025-12-09 09:15:00+00:00,25613.5,25858.75,25600.75,25608.25
2025-12-09 09:30:00+00:00,25611.25,25864.75,25588.75,25864.75
2025-12-09 09:45:00+00:00,25633.5,25875.0,25610.5,25876.5
2025-12-09 10:00:00+00:00,25641.5,25898.5,25633.0,25639.25
2025-12-09 10:15:00+00:00,25887.75,25907.0,25634.75,25915.5
2025-12-09 10:30:00+00:00,25667.25,25913.0,25648.25,25676.5
2025-12-09 10:45:00+00:00,25935.25,25928.75,25638.25,25680.25
2025-12-09 11:00:00+00:00,25696.25,25946.5,25685.25,25688.0
2025-12-09 11:15:00+00:00,25950.5,25952.25,25697.5,25693.5
2025-12-09 11:30:00+00:00,25696.25,25950.0,25679.0,25677.25
2025-12-09 11:45:00+00:00,25938.25,25961.25,25683.75,25712.0
2025-12-09 12:00:00+00:00,25709.25,25980.5,25708.25,25718.5
2025-12-09 12:15:00+00:00,25720.25,25967.0,25703.0,25962.0
2025-12-09 12:30:00+00:00,25714.75,25962.5,25696.75,25702.25
2025-12-09 12:45:00+00:00,25700.75,25966.0,25699.5,25966.0
2025-12-09 13:00:00+00:00,25717.5,25979.0,25715.25,25713.25
2025-12-09 13:15:00+00:00,25975.0,25980.75,25719.75,25730.75
2025-12-09 13:30:00+00:00,25730.0,25972.5,25711.25,25707.5
2025-12-09 13:45:00+00:00,25949.0,25986.5,25711.5,25727.0
2025-12-09 14:00:00+00:00,25719.75,25964.5,25699.25,25699.25
2025-12-09 14:15:00+00:00,25956.0,25965.0,25710.5,25711.75
2025-12-09 14:30:00+00:00,25713.5,25971.0,25696.75,25697.25
2025-12-09 14:45:00+00:00,25949.75,25958.25,25700.75,25705.25
2025-12-09 15:00:00+00:00,25700.25,25960.5,25699.75,25701.0
2025-12-09 15:15:00+00:00,25703.25,25959.5,25699.75,25700.5
2025-12-09 15:30:00+00:00,25956.25,25957.5,25694.25,25958.75
2025-12-09 15:45:00+00:00,25706.25,25968.25,25695.0,25690.75
2025-12-09 16:00:00+00:00,25694.75,25686.75,25684.75,25681.75
2025-12-09 16:15:00+00:00,25684.5,25682.5,25678.5,25679.75
2025-12-09 16:30:00+00:00,25682.75,25935.5,25680.25,25680.75
2025-12-09 16:45:00+00:00,25680.75,25935.5,25676.5,25679.0
2025-12-09 18:00:00+00:00,25940.0,25940.0,25677.5,25679.0
2025-12-09 18:15:00+00:00,25679.0,25675.25,25672.25,25676.25
2025-12-09 18:30:00+00:00,25676.75,25931.5,25672.75,25931.5
2025-12-09 18:45:00+00:00,25680.25,25925.0,25670.5,25672.25
2025-12-09 19:00:00+00:00,25672.5,25686.0,25671.75,25692.5
2025-12-09 19:15:00+00:00,25686.0,25680.25,25670.0,25670.25
2025-12-09 19:30:00+00:00,25674.25,25922.0,25669.5,25669.0
2025-12-09 19:45:00+00:00,25669.25,25913.0,25656.25,25657.0
2025-12-09 20:00:00+00:00,25659.25,25899.75,25645.0,25899.75
2025-12-09 20:15:00+00:00,25651.0,25648.25,25646.75,25651.5
2025-12-09 20:30:00+00:00,25656.5,25905.75,25646.0,25905.75
2025-12-09 20:45:00+00:00,25658.75,25908.25,25654.25,25656.25
2025-12-09 21:00:00+00:00,25660.0,25659.5,25656.0,25660.0
2025-12-09 21:15:00+00:00,25661.25,25670.75,25660.25,25670.5
2025-12-09 21:30:00+00:00,25673.5,25674.75,25669.25,25672.5
2025-12-09 21:45:00+00:00,25672.5,25927.0,25671.0,25674.0
2025-12-09 22:00:00+00:00,25681.75,25935.0,25673.5,25678.0
2025-12-09 22:15:00+00:00,25677.75,25927.75,25667.5,25667.0
2025-12-09 22:30:00+00:00,25668.0,25927.0,25667.25,25927.0
2025-12-09 22:45:00+00:00,25670.25,25928.75,25667.0,25928.75
2025-12-09 23:00:00+00:00,25677.25,25938.25,25674.0,25682.0
2025-12-09 23:15:00+00:00,25682.25,25680.75,25679.5,25681.25
2025-12-09 23:30:00+00:00,25687.0,25963.0,25683.5,25699.25
2025-12-09 23:45:00+00:00,25947.5,25947.5,25693.0,25693.5
2025-12-10 00:00:00+00:00,25694.25,25691.0,25669.0,25670.75
2025-12-10 00:15:00+00:00,25677.75,25930.25,25673.5,25682.0
2025-12-10 00:30:00+00:00,25678.75,25932.75,25677.5,25681.25
2025-12-10 00:45:00+00:00,25686.75,25935.5,25681.75,25681.75
2025-12-10 01:00:00+00:00,25684.0,25958.0,25682.0,25958.0
2025-12-10 01:15:00+00:00,25704.5,25703.0,25700.25,25701.5
2025-12-10 01:30:00+00:00,25710.0,25710.25,25702.5,25706.25
2025-12-10 01:45:00+00:00,25702.0,25958.25,25701.5,25958.25
2025-12-10 02:00:00+00:00,25704.0,25956.25,25700.0,25702.0
2025-12-10 02:15:00+00:00,25707.0,25972.5,25705.0,25717.0
2025-12-10 02:30:00+00:00,25715.25,25980.0,25714.75,25980.0
2025-12-10 02:45:00+00:00,25727.75,25979.75,25721.75,25979.75
2025-12-10 03:00:00+00:00,25732.0,25998.0,25726.75,25737.5
2025-12-10 03:15:00+00:00,25737.75,25993.0,25730.75,25730.5
2025-12-10 03:30:00+00:00,25732.75,25980.75,25720.0,25980.75
2025-12-10 03:45:00+00:00,25722.5,25960.5,25706.0,25717.5
2025-12-10 04:00:00+00:00,25726.25,25981.75,25718.5,25724.25
2025-12-10 04:15:00+00:00,25719.5,25968.25,25707.25,25711.25
2025-12-10 04:30:00+00:00,25717.0,25966.25,25708.75,25966.25
2025-12-10 04:45:00+00:00,25710.0,25715.75,25706.25,25713.75
2025-12-10 05:00:00+00:00,25964.75,25964.75,25703.75,25702.0
2025-12-10 05:15:00+00:00,25705.75,25949.0,25659.75,25898.75
2025-12-10 05:30:00+00:00,25632.5,25905.0,25632.25,25651.0
2025-12-10 05:45:00+00:00,25654.5,25913.25,25649.75,25661.5
2025-12-10 06:00:00+00:00,25694.75,25926.0,25644.0,25926.0
2025-12-10 06:15:00+00:00,25675.0,25915.5,25663.5,25667.75
2025-12-10 06:30:00+00:00,25666.25,25921.25,25660.5,25661.25
2025-12-10 06:45:00+00:00,25658.0,25923.5,25656.75,25666.75
2025-12-10 07:00:00+00:00,25668.75,25656.75,25637.0,25643.0
2025-12-10 07:15:00+00:00,25644.5,25888.25,25637.75,25645.25
2025-12-10 07:30:00+00:00,25647.5,25647.75,25638.0,25637.75
2025-12-10 07:45:00+00:00,25637.5,25888.75,25634.75,25646.25
2025-12-10 08:00:00+00:00,25650.25,25905.5,25649.0,25656.5
2025-12-10 08:15:00+00:00,25668.0,25959.25,25664.75,25963.75
2025-12-10 08:30:00+00:00,25720.0,25935.0,25680.25,25682.25
2025-12-10 08:45:00+00:00,25685.0,25930.25,25677.5,25680.0
2025-12-10 09:00:00+00:00,25936.25,25932.25,25654.25,25914.25
2025-12-10 09:15:00+00:00,25666.75,25914.0,25648.0,25896.0
2025-12-10 09:30:00+00:00,25663.75,25893.25,25582.75,25898.0
2025-12-10 09:45:00+00:00,25658.5,25913.0,25604.5,25892.0
2025-12-10 10:00:00+00:00,25631.5,25895.75,25620.75,25895.75
2025-12-10 10:15:00+00:00,25634.0,25900.75,25624.75,25629.25
2025-12-10 10:30:00+00:00,25642.5,25886.25,25578.75,25847.25
2025-12-10 10:45:00+00:00,25587.75,25872.0,25558.5,25823.75
2025-12-10 11:00:00+00:00,25568.75,25831.0,25536.25,25600.75
2025-12-10 11:15:00+00:00,25613.25,25900.0,25610.75,25644.5
2025-12-10 11:30:00+00:00,25901.5,25899.0,25628.25,25622.0
2025-12-10 11:45:00+00:00,25626.0,25908.75,25615.25,25911.0
2025-12-10 12:00:00+00:00,25651.0,25904.25,25625.5,25632.75
2025-12-10 12:15:00+00:00,25637.25,25890.5,25620.0,25883.5
2025-12-10 12:30:00+00:00,25625.0,25890.0,25623.0,25627.0
2025-12-10 12:45:00+00:00,25639.75,25918.0,25631.5,25918.0
2025-12-10 13:00:00+00:00,25667.75,25912.5,25648.5,25656.0
2025-12-10 13:15:00+00:00,25907.25,25906.75,25600.75,25861.75
2025-12-10 13:30:00+00:00,25609.5,25870.75,25606.75,25875.75
2025-12-10 13:45:00+00:00,25619.25,25876.0,25601.5,25866.25
2025-12-10 14:00:00+00:00,25725.0,25965.0,25614.5,25944.0
2025-12-10 14:15:00+00:00,25723.0,25975.25,25654.75,25915.0
2025-12-10 14:30:00+00:00,25690.75,25982.25,25654.5,25928.75
2025-12-10 14:45:00+00:00,25719.5,26075.25,25666.0,26078.5
2025-12-10 15:00:00+00:00,25840.25,26111.5,25818.25,26115.5
2025-12-10 15:15:00+00:00,25860.75,26109.25,25834.5,26096.0
2025-12-10 15:30:00+00:00,25845.25,26106.75,25836.5,26097.0
2025-12-10 15:45:00+00:00,25852.5,26098.25,25819.5,26068.25
2025-12-10 16:00:00+00:00,25804.5,26049.25,25765.5,25780.75
2025-12-10 16:15:00+00:00,25802.25,26055.0,25784.5,25798.25
